symbol,EPS,volume,averageDailyV,float,lastClose,open,lastTrade,lastTradeDate,50DayMA
"IIN",-0.01,102586,11898,5247000,6.00,5.90,6.50,"11/18/2016",6.00
"INSM",-2.25,340847,296703,43576000,14.84,14.90,14.68,"11/18/2016",13.82
"CGA",0.6700,329220,99522,24617000,1.3200,1.3400,1.2117,"11/18/2016",1.3747
"BRI.V",-0.07,260353,450660,92145000,2.10,2.07,2.06,"11/18/2016",2.53
"ARCX",0.671,24215,29298,7584000,14.500,14.542,14.575,"11/18/2016",14.898
"CLNE",-0.54,1174369,2120750,113716000,3.69,3.70,3.65,"11/18/2016",4.11
"CMPR",0.44,178692,239856,14835000,85.86,85.90,85.17,"11/18/2016",91.77
"BLFS",-0.39,36422,63323,6328000,1.55,1.55,1.55,"11/18/2016",1.64
"LBMH",0.14,0,347035,N/A,3.35,N/A,3.35,"1/21/2016",3.34
"ERJ",0.15,509896,1424750,694487000,21.04,21.10,20.75,"11/18/2016",19.72
"EJ",-0.28,0,885995,N/A,6.79,N/A,6.79,"8/12/2016",6.67
"GOLD",2.26,1607925,1089480,89537000,73.69,71.86,72.19,"11/18/2016",85.28
"BHE",1.69,252578,259686,48534000,27.60,27.65,27.75,"11/18/2016",25.55
"TCFC",1.48,100,2712,2860000,25.00,24.96,24.96,"11/18/2016",23.75
"LM",-0.82,1607477,1473760,89628000,31.95,31.95,31.95,"11/18/2016",31.41
"KYS.V",-0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"TOG.TO",-1.14,1317303,767503,156616000,7.69,7.73,7.63,"11/18/2016",8.01
"EGI",-0.046,41311,89854,97918000,0.295,0.305,0.315,"11/18/2016",0.271
"HTCH",-0.92,0,519840,N/A,N/A,N/A,N/A,N/A,3.34
"SERV",1.02,483547,1339870,127223000,37.27,37.22,37.43,"11/18/2016",35.12
"DLTR",3.01,3646787,2853920,213334000,81.65,81.53,81.91,"11/18/2016",76.83
"LTRPB",-0.49,0,42,68082000,16.80,N/A,16.80,"11/16/2016",21.20
"ALSK",0.01,42082,65280,48871000,1.65,1.63,1.58,"11/18/2016",1.67
"HRTX",-2.87,766435,582691,N/A,19.75,19.85,19.00,"11/18/2016",16.53
"MUX",0.04,3628690,4689580,226461000,2.83,2.79,2.74,"11/18/2016",3.29
"BIT",N/A,88042,146060,N/A,16.00,15.96,16.05,"11/18/2016",16.63
"RCL",5.65,1193219,2325160,172950000,82.87,82.90,82.95,"11/18/2016",74.81
"MSK",N/A,0,83528,N/A,25.76,N/A,25.76,"7/19/2016",25.48
"MHFI",4.21,0,1463690,N/A,107.92,N/A,107.92,"4/27/2016",98.60
"MHNA",N/A,0,6408,N/A,25.60,N/A,25.60,"5/13/2016",25.29
"RRTS",0.65,178824,200065,29372000,10.11,10.13,10.09,"11/18/2016",8.09
"GRBK",0.42,126446,82306,14609000,8.80,8.80,9.25,"11/18/2016",8.11
"PEO",-2.01,59052,71772,27966000,19.73,19.83,19.84,"11/18/2016",19.57
"RFI",0.76,75150,80485,N/A,11.89,11.85,11.87,"11/18/2016",12.30
"FALC",-0.31,88186,70191,32992000,0.67,0.70,0.66,"11/18/2016",0.81
"HYB-UN.TO",-0.52,1400,1908,N/A,9.89,9.80,9.80,"11/18/2016",9.77
"ELR.TO",-0.45,47150,140903,50795000,0.46,0.46,0.44,"11/18/2016",0.59
"HCACU",N/A,1,N/A,N/A,10.1484,N/A,10.1484,"10/28/2016",0.0000
"MLU",3,0,N/A,N/A,N/A,N/A,N/A,N/A,0
"VICA",-0.01,450,5737,33717000,1.50,1.50,1.49,"11/18/2016",1.17
"GTA.V",-0.023,52000,391650,38243000,0.055,0.055,0.055,"11/16/2016",0.071
"NIF-UN.TO",1.33,58333,99147,N/A,2.29,2.26,2.27,"11/18/2016",2.47
"POP.V",-0.105,226500,81066,N/A,0.035,N/A,0.035,"2/29/2016",0.032
"BNDX",N/A,607161,698412,N/A,54.45,54.49,54.38,"11/18/2016",55.29
"RGA",10.33,522815,346006,63801000,121.00,120.80,121.22,"11/18/2016",110.41
"EAA",N/A,0,21458,N/A,25.47,N/A,25.47,"8/16/2016",25.38
"PTV.V",-0.06,775,7733,23157000,0.04,0.04,0.04,"11/15/2016",0.03
"TSI",0.11,42066,90092,N/A,5.22,5.23,5.25,"11/18/2016",5.29
"SSE",-4.7120,0,1117040,N/A,0.1567,N/A,0.1567,"5/16/2016",0.3922
"PFK",5.749,2055,5115,N/A,25.750,25.830,25.711,"11/18/2016",25.925
"BVX",-0.18,119034,217997,20203000,4.38,4.35,4.24,"11/18/2016",4.83
"FMB",N/A,7559,18235,N/A,51.8800,51.9300,51.8674,"11/18/2016",53.3663
"JAXB",0.96,0,2589,N/A,N/A,N/A,N/A,"3/11/2016",16.00
"SOCL",-0.10,36802,101491,N/A,22.81,22.90,22.63,"11/18/2016",23.82
"GAME",0.42,0,314332,N/A,N/A,N/A,N/A,"11/18/2015",6.88
"PPT",-0.18,186656,203171,N/A,4.80,4.81,4.80,"11/18/2016",4.83
"FOXF",0.87,433944,355105,24676000,22.15,22.35,22.80,"11/18/2016",21.97
"PIM",-0.33,82254,95892,N/A,4.39,4.40,4.37,"11/18/2016",4.40
"DX",-0.05,251208,214648,45836000,6.78,6.77,6.83,"11/18/2016",6.86
"TICC",0.13,550809,338391,49014000,6.01,5.99,6.14,"11/18/2016",5.77
"CHMI",1.09,42895,33423,6455000,17.00,17.12,17.21,"11/18/2016",16.39
"PRGX",0.14,29900,41544,14257000,5.40,5.40,5.40,"11/18/2016",4.84
"DSW",1.25,2209141,1754160,54485000,23.47,23.21,22.90,"11/18/2016",21.30
"AKBA",-3.30,142990,157423,15496000,8.98,9.03,8.96,"11/18/2016",8.28
"EVC",0.21,511293,279492,58774000,6.60,6.65,6.60,"11/18/2016",6.87
"GLT",1.64,217219,163949,42957000,22.83,22.99,22.78,"11/18/2016",21.01
"CHYR",-0,0,54393,N/A,N/A,N/A,N/A,"2/27/2015",3
"MRCY",0.57,374952,235450,37057000,30.64,30.48,30.44,"11/18/2016",26.37
"RP",0.17,527407,390458,45997000,28.80,28.80,28.95,"11/18/2016",26.48
"MNDO",0.24,42104,31612,15916000,2.34,2.33,2.37,"11/18/2016",2.24
"PLUS",6.62,73836,60430,6308000,105.55,105.95,106.45,"11/18/2016",94.88
"NOA.TO",-0.02,91901,53027,20071000,4.45,4.44,4.50,"11/18/2016",3.97
"IMAX",0.62,495228,883352,57218000,34.30,34.15,34.50,"11/18/2016",30.56
"NVGS",1.40,206142,375538,29833000,8.10,8.10,8.35,"11/18/2016",7.44
"KWR",4.18,148126,76809,12801000,119.87,119.88,119.97,"11/18/2016",108.13
"ZEN.V",-0.06,13227,88186,56466000,0.96,0.96,1.00,"11/18/2016",1.19
"HYH",0.94,276212,356229,46576000,35.96,36.10,36.41,"11/18/2016",34.01
"NRIM",2.14,20090,15220,6746000,28.35,28.30,28.35,"11/18/2016",25.69
"VLCCF",0,0,754856,N/A,4,N/A,4,"3/13/2015",5
"MERU",-0.88,0,298189,N/A,N/A,N/A,N/A,"7/7/2015",1.59
"UDF",1.84,0,N/A,N/A,N/A,N/A,N/A,N/A,3.20
"AHP",0.31,167418,189263,17362000,12.62,12.60,12.74,"11/18/2016",13.30
"TG",0.51,71091,58402,25067000,21.10,21.25,21.30,"11/18/2016",18.78
"RST",-1.52,76506,53772,16057000,7.79,7.85,7.91,"11/18/2016",7.66
"MRIC.OB",-0.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VMS.V",-0.022,327235,355781,N/A,0.135,0.125,0.135,"4/26/2016",0.099
"FSYS",-2.29,138932,25211,N/A,5.40,5.33,5.40,"6/1/2016",5.25
"FNLC",1.62,12302,11831,10081000,27.61,27.60,27.89,"11/18/2016",24.15
"TLOG",-1.75,270498,442077,17492000,0.06,0.06,0.07,"11/17/2016",0.13
"MGNX",-1.51,168384,237148,31411000,28.92,29.13,28.15,"11/18/2016",26.41
"APEI",1.68,178060,94865,15364000,22.25,22.20,23.10,"11/18/2016",20.23
"VCEL",-1.00,316769,304420,17122000,2.40,2.40,2.40,"11/18/2016",2.43
"OTEX",9.47,209189,251731,118324000,61.61,61.60,61.48,"11/18/2016",62.87
"ZFGN",-2.59,275453,271582,22216000,3.48,3.56,3.58,"11/18/2016",3.37
"MAC.V",-0.114,7333,1773,14888000,0.025,0.025,0.025,"11/14/2016",0.046
"RBS",-1.13,1176665,1947440,1554774000,5.14,5.06,5.04,"11/18/2016",4.69
"XRC.TO",-0.08,35714,57677,76224000,1.29,1.31,1.21,"11/18/2016",1.49
"ONE",0.16,0,630050,N/A,5.15,N/A,5.15,"8/4/2016",4.69
"MQR.V",-0.01,8100,92250,60907000,0.31,0.32,0.31,"11/18/2016",0.37
"GIB",2.54,130089,153150,236853000,47.39,47.34,47.04,"11/18/2016",47.56
"BTG",-0.10,3683517,6805360,915689000,2.41,2.35,2.38,"11/18/2016",2.60
"GV.V",-0.010,208,60308,49377000,0.015,0.015,0.015,"11/14/2016",0.020
"TR",1.11,162336,81725,22496000,39.20,39.30,39.20,"11/18/2016",35.70
"AV",0.31,366927,328166,1965443000,11.50,11.33,11.33,"11/18/2016",11.14
"LVH.V",-0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ENV",-0.64,203908,216280,36667000,37.90,38.00,38.20,"11/18/2016",35.69
"TUT-UN.TO",N/A,233,N/A,N/A,10.50,10.67,10.55,"11/18/2016",0.00
"KXS.TO",0.40,64571,85139,21105000,62.34,62.50,63.68,"11/18/2016",65.39
"NTN",-2.30,2596,7956,1628000,7.32,7.36,7.39,"11/18/2016",6.73
"GTHP",-652.17,0,1900300,142754000,0.00,N/A,0.00,"11/4/2016",0.02
"DOVR",0.171,0,20938,N/A,N/A,N/A,N/A,"7/1/2015",8.471
"USAP",-0.999,2400,13203,6234000,11.580,11.540,11.448,"11/18/2016",10.378
"SY.V",-0.02,404825,73664,125521000,0.49,0.49,0.53,"11/18/2016",0.45
"NNI",5.58,102475,73426,22396000,50.21,50.00,50.97,"11/18/2016",41.15
"CBOE",2.33,1253128,832405,76090000,68.87,68.75,68.68,"11/18/2016",65.57
"NTRSP",4.20,19473,26880,211423000,26.17,25.97,26.00,"11/18/2016",26.81
"EXE.TO",0.22,460737,315864,86713000,9.65,9.70,9.78,"11/18/2016",9.29
"IO",-5.75,65777,53722,8014000,7.45,7.45,7.35,"11/18/2016",6.58
"NCX.V",-0.004,101000,111252,86692000,0.075,0.080,0.075,"11/18/2016",0.074
"VPI.V",-0.006,1000,19511,14883000,0.055,0.055,0.055,"11/17/2016",0.052
"SPI.V",-0.021,12000,27131,94289000,0.115,0.100,0.115,"11/16/2016",0.122
"CARV",-0.06,8,305,1368000,4.00,N/A,4.00,"11/16/2016",4.56
"IML.V",-0.01,59500,223958,210340000,0.05,0.05,0.05,"11/18/2016",0.07
"WJA-A.TO",2.92,709933,47135,N/A,N/A,N/A,N/A,"2/17/2016",17.96
"HSGX",-2.44,11263,36731,6088000,2.32,2.29,2.23,"11/18/2016",2.71
"NGLS",1,0,2686000,N/A,N/A,N/A,N/A,N/A,13
"MFI.TO",0.99,154409,167773,86894000,28.95,29.01,28.92,"11/18/2016",29.96
"HTLD",0.72,649299,539395,37928000,22.16,22.12,21.60,"11/18/2016",19.12
"GIB-A.TO",3.42,547364,428981,236865000,64.03,63.83,63.59,"11/18/2016",63.29
"NTI",2.52,0,768156,N/A,21.15,N/A,21.15,"6/23/2016",21.24
"MRLN",1.24,41809,17914,8210000,19.55,19.65,19.90,"11/18/2016",18.98
"AHGP",2.56,60965,83752,17832000,28.38,N/A,29.58,"11/18/2016",28.08
"SCIOE",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"VVC",2.50,427836,298451,82661000,47.90,47.87,47.74,"11/18/2016",48.56
"SPU",1.78,188291,926732,995000,6.57,6.49,6.65,"11/18/2016",6.93
"MDLZ",0.52,9760013,8405210,1540149000,42.99,42.75,42.92,"11/18/2016",43.04
"QCRH",2.09,71557,33031,11408000,37.00,37.00,38.00,"11/18/2016",32.99
"SBSA",-4.11,68869,7391,3872000,3.15,3.15,3.75,"11/18/2016",3.66
"LE",-1.14,167124,170529,9274000,17.90,17.90,18.45,"11/18/2016",15.74
"SCI",0.93,986708,1159620,183686000,26.28,26.31,26.40,"11/18/2016",26.01
"MCS",1.66,154191,62180,18447000,28.45,28.50,28.50,"11/18/2016",25.98
"PIH",0.11,9901,13115,3544000,7.45,7.50,7.35,"11/18/2016",7.32
"FSM",-0.10,2094509,1599940,144196000,6.23,6.17,6.13,"11/18/2016",6.71
"TAO.TO",-1.31,9765,33421,51035000,0.79,0.80,0.80,"11/18/2016",0.84
"IBP",1.17,271009,214271,18060000,40.85,41.20,40.60,"11/18/2016",35.16
"SMBC",2.00,7731,7614,4947000,27.91,27.97,28.59,"11/18/2016",25.15
"LUC.TO",0.21,328442,573108,304318000,3.54,3.54,3.54,"11/18/2016",3.81
"HBP",0.67,194115,119319,16539000,5.28,5.35,5.56,"11/18/2016",5.34
"CVGI",0.14,134465,190518,24542000,5.46,5.53,5.38,"11/18/2016",5.26
"TRCO",-4.19,423641,668628,69785000,35.85,35.81,35.24,"11/18/2016",33.95
"NHLE",-0.004,0,8228,9999000,0.034,N/A,0.034,"11/17/2016",0.040
"RCH.TO",1.04,32491,34916,48615000,26.90,26.92,27.01,"11/18/2016",25.66
"LRAD",0.2540,24685,38808,21949000,1.8200,1.8100,1.8772,"11/18/2016",1.7208
"SMMF",1.56,24885,13731,6933000,24.31,24.40,24.83,"11/18/2016",20.53
"CTLT",0.83,792726,1252600,124210000,25.72,25.69,25.62,"11/18/2016",24.38
"GFF",0.73,434939,184382,30347000,20.85,20.85,21.35,"11/18/2016",17.25
"FTT.TO",-1.51,164125,482829,167533000,26.23,26.13,25.94,"11/18/2016",24.94
"SFXE",-2.05,0,1873350,N/A,N/A,N/A,N/A,"2/9/2016",0.14
"KRC",2.95,808669,704463,90962000,71.65,71.81,71.88,"11/18/2016",69.58
"WRN",-0.02,174872,71965,86641000,0.86,0.87,0.88,"11/18/2016",0.80
"ANF.V",-0.38,156476,145800,62516000,1.29,1.29,1.30,"11/18/2016",1.33
"RTI",1,0,935574,N/A,28,N/A,28,"7/22/2015",32
"MBWM",1.85,47952,31142,14253000,32.92,32.88,32.88,"11/18/2016",28.19
"PFSI",2.54,564403,127917,15767000,16.65,16.70,16.65,"11/18/2016",16.67
"VGQ.TO",-0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"ASTC",-0.64,26440,47105,15280000,1.61,1.59,1.68,"11/18/2016",1.67
"FWP",-1.22,53225,7452,6865000,19.41,19.50,19.75,"11/18/2016",19.96
"GKNT",-1.49,0,93910,N/A,N/A,N/A,N/A,"7/16/2015",19.92
"TDS",0.43,565044,452465,99724000,25.92,25.92,26.07,"11/18/2016",26.34
"HCCI",-0.00,43145,64639,15894000,14.95,14.90,15.05,"11/18/2016",13.36
"NCU.TO",-0.31,168746,31660,40783000,0.68,0.69,0.60,"11/18/2016",0.78
"MPG",1.43,258276,228355,12846000,20.00,19.90,20.00,"11/18/2016",16.83
"ADX",-0.10,242189,149163,93886000,13.12,13.15,13.17,"11/18/2016",12.94
"NVRO",-1.28,369401,513078,25724000,88.29,88.69,89.55,"11/18/2016",93.38
"AMSC",-1.77,44617,60212,10604000,8.17,8.24,8.05,"11/18/2016",7.17
"KRG",0.03,465208,370017,83114000,24.41,24.42,24.35,"11/18/2016",25.56
"BMO.TO",6.72,1061895,1207140,644271000,87.60,87.46,87.84,"11/18/2016",85.34
"XIM.V",-0.042,95000,82333,31175000,0.095,0.110,0.115,"11/18/2016",0.114
"MRK",1.96,7696863,10403000,2588013000,62.70,62.57,61.87,"11/18/2016",61.72
"RE",23.01,263798,260243,30548000,212.86,212.93,211.48,"11/18/2016",199.19
"PTIE",-0.3680,61181,853561,29572000,0.5974,0.6007,0.5999,"11/18/2016",0.6957
"MCD",5.32,3655358,4614970,852977000,119.45,119.26,120.00,"11/18/2016",113.84
"NHLD.OB",-0.26,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"OCO.V",0.009,2000,27434,73722000,0.035,0.035,0.035,"11/16/2016",0.041
"MCZ",-0.0920,236249,188066,70979000,0.2076,0.2051,0.2038,"11/18/2016",0.2114
"AAON",1.02,153997,125833,39996000,32.85,33.00,32.80,"11/18/2016",29.77
"NXJ.TO",-0.18,10400,22846,8597000,3.00,2.90,3.00,"11/18/2016",2.50
"XTD-PA.TO",N/A,1700,N/A,N/A,10.18,10.18,10.18,"11/15/2016",0.00
"MBC.TO",-0.43,71068,N/A,N/A,0.03,0.03,0.03,"4/4/2016",0.03
"CGEN",-0.46,41729,141364,48201000,6.45,6.45,6.40,"11/18/2016",6.12
"SGM",-1.50,13042,27038,12122000,4.96,5.00,5.06,"11/18/2016",4.33
"INV.TO",-0.05,62000,58468,36771000,0.84,0.80,0.80,"11/18/2016",0.73
"VBFC",0.65,4456,506,589000,25.00,25.00,24.85,"11/18/2016",23.57
"NXST",3.11,446917,615588,26926000,58.95,58.75,59.00,"11/18/2016",53.83
"AI",0.82,184444,224409,22440000,15.64,15.65,15.93,"11/18/2016",14.65
"MU",-0.27,0,26074900,1036256000,18.24,18.35,19.18,"11/17/2016",17.38
"BKS",-0.07,1000967,827173,46249000,11.90,11.85,11.65,"11/18/2016",10.67
"VII",-1.07,17835,61957,6385000,0.62,0.64,0.64,"11/18/2016",0.60
"CPF",1.45,168000,109537,30054000,29.97,29.75,30.38,"11/18/2016",26.04
"GASS",-0.07,25433,35017,29319000,3.52,3.34,3.49,"11/18/2016",3.24
"FTS-PK.TO",N/A,7275,N/A,N/A,17.62,17.64,17.63,"11/18/2016",0.00
"FATE",-1.08,87266,161342,20100000,2.71,2.72,2.75,"11/18/2016",2.53
"BKYF",2.30,0,24558,N/A,N/A,N/A,N/A,"6/19/2015",49.54
"NWHM",0.97,86075,70952,12094000,11.78,11.77,11.70,"11/18/2016",10.40
"TECU",-0.78,0,102086,N/A,N/A,N/A,N/A,"9/21/2015",4.81
"CSV",1.21,72202,90755,14498000,26.11,26.16,26.42,"11/18/2016",24.13
"BH",-5.35,35305,4248,1005000,447.68,445.63,448.92,"11/18/2016",439.51
"TATT",0.09,5731,8012,3573000,7.00,6.95,7.10,"11/18/2016",7.11
"GGP",1.29,3526948,4247340,882515000,25.45,25.47,25.19,"11/18/2016",25.70
"GPRK",-3.50,28788,73034,29674000,4.59,4.59,4.53,"11/18/2016",4.03
"PERI",-1.25,101107,165969,37858000,1.15,1.15,1.13,"11/18/2016",1.10
"MIN.V",0.013,81500,97161,74038000,0.500,0.500,0.485,"11/18/2016",0.428
"FVR.V",0.11,30,24330,N/A,0.06,N/A,0.06,"1/28/2016",0.06
"SAH.V",-0.00,48200,153861,228717000,0.03,0.03,0.03,"11/17/2016",0.03
"UVSP",0.93,106164,72594,25338000,27.30,27.40,27.45,"11/18/2016",24.05
"ZON.V",-0.020,58000,28151,23347000,0.105,0.100,0.095,"11/18/2016",0.072
"OR.TO",0.30,371216,512838,104677000,13.09,13.03,13.26,"11/18/2016",13.61
"MRTX",-4.17,94036,217749,13877000,6.00,6.05,6.00,"11/18/2016",5.50
"CASY",5.86,597671,500131,38759000,122.59,122.51,122.81,"11/18/2016",116.57
"VNP.TO",-0.58,68013,53597,59834000,1.80,1.78,1.75,"11/18/2016",1.72
"MWX.V",-0.00,9600,30556,N/A,N/A,N/A,N/A,"10/5/2015",0.55
"PAC",3.27,85868,83885,36663000,85.52,85.90,84.79,"11/18/2016",95.49
"CHKE",0.80,15427,47005,6469000,9.50,9.50,9.40,"11/18/2016",10.22
"GWR",3.75,344542,421169,49295000,76.97,76.96,76.72,"11/18/2016",68.98
"PE",-0.40,3158202,2916030,149893000,34.16,34.30,34.75,"11/18/2016",34.80
"PRMW",0.19,143165,145472,19305000,13.54,13.60,13.58,"11/18/2016",12.89
"LXFR",1.07,358216,55846,14974000,10.64,10.65,10.49,"11/18/2016",10.11
"BIOA",-0.72,835034,57235,20743000,5.07,5.15,5.87,"11/18/2016",4.55
"HBNC",1.91,111719,39786,14180000,22.70,22.70,22.38,"11/18/2016",28.84
"INGN",0.71,195478,198400,16338000,67.34,67.49,66.74,"11/18/2016",58.43
"CHQ.V",-0.066,1171,2638,2267000,0.030,0.025,0.025,"11/18/2016",0.032
"NWBO",-0.27,1688202,2508790,78780000,0.56,0.57,0.49,"11/18/2016",0.47
"ADGE",-0.0220,44154,60308,9975000,0.3100,0.3100,0.3162,"11/18/2016",0.2731
"TMA.TO",0.59,8700,26989,10623000,6.24,6.25,6.25,"7/6/2016",6.23
"MYE",0.11,69732,50725,28158000,14.65,14.75,14.80,"11/18/2016",12.73
"TD-PZ.TO",N/A,0,N/A,N/A,23.23,N/A,23.23,"11/18/2016",0.00
"SPC.V",-0.04,289000,193173,N/A,0.06,0.05,0.06,"5/26/2016",0.05
"RELV",-0.84,6568,29808,1090000,4.27,4.12,4.13,"11/18/2016",4.72
"GDEF",-0.71,0,7969,N/A,N/A,N/A,N/A,N/A,5.22
"ED-UN.V",0.18,1759,40168,26209000,1.71,1.75,1.74,"11/18/2016",1.74
"ALI.V",-0.024,50000,72422,10999000,0.085,0.085,0.085,"11/17/2016",0.116
"SOL",0.26,469762,314123,69357000,0.76,0.76,0.76,"11/18/2016",0.94
"KIV.V",-0.00,4000,114266,182723000,0.07,0.07,0.07,"11/18/2016",0.08
"BRSS",1.30,170577,124958,21170000,28.65,28.80,28.80,"11/18/2016",28.89
"INT.V",0.07,10000,112178,36167000,0.01,0.01,0.01,"11/3/2016",0.02
"CNAB",-0.04,856231,745565,7596000,1.39,1.39,1.32,"11/18/2016",1.28
"PANL",-0.01,39020,28538,4598000,3.40,3.45,3.16,"11/18/2016",2.61
"VRX.TO",-6.57,1527126,1227950,301017000,24.30,24.06,24.35,"11/18/2016",27.67
"NMRX",-0.80,99850,24709,10824000,7.77,7.81,7.73,"11/18/2016",7.56
"MCO",4.64,1029271,974555,165481000,101.20,100.97,100.56,"11/18/2016",103.76
"GSOL",0.94,20533,18951,9095000,8.70,8.70,9.10,"11/18/2016",8.36
"EBSB",0.57,339968,152051,49307000,17.55,17.50,17.85,"11/18/2016",15.99
"DERM",-3.57,100020,213438,25001000,33.99,34.13,33.60,"11/18/2016",33.03
"WPT",0.98,20949,29911,15440000,15.13,15.08,15.41,"11/18/2016",15.00
"HR-UN.TO",0.93,476691,439811,277935000,21.34,21.28,21.30,"11/18/2016",22.33
"SEV.V",-0,0,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"CCSC",0.16,0,21816,N/A,5.17,N/A,5.17,"4/20/2016",5.05
"SYF",2.66,7069522,7168950,811763000,33.43,33.49,33.62,"11/18/2016",28.65
"OMAM",1.15,122216,187938,39184000,14.61,14.60,14.73,"11/18/2016",13.81
"NPI.TO",-0.63,251987,299909,113328000,21.56,21.55,21.41,"11/18/2016",23.19
"NQJ",2.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"SB.V",-0.45,171668,74756,N/A,0.05,0.03,0.05,"11/18/2016",0.04
"GWO-PQ.TO",N/A,500,11295,N/A,24.27,24.31,24.31,"11/18/2016",24.98
"GGAC",-0.19,0,617,N/A,N/A,N/A,N/A,N/A,9.91
"AEG",-0.74,2135336,2301540,1727404000,5.12,5.10,5.07,"11/18/2016",4.37
"HCI",3.48,98271,113498,8599000,31.67,31.84,31.95,"11/18/2016",28.92
"VSCP",-0.40,106305,28768,N/A,4.04,4.04,4.04,"5/10/2016",4.05
"UTIW",-2.41,0,1736330,N/A,N/A,N/A,N/A,"1/21/2016",7.02
"LXRX",-0.22,359610,914558,46145000,16.93,16.91,16.73,"11/18/2016",16.48
"LC",-0.28,11020713,8325620,329301000,6.06,6.10,5.98,"11/18/2016",5.53
"SENEA",5.11,40584,34309,5172000,37.10,37.25,36.95,"11/18/2016",30.35
"RWC",0.20,12555,5883,8035000,5.14,5.15,5.10,"11/18/2016",5.26
"NWFL",1.189,2410,1798,3011000,30.100,30.000,30.257,"11/18/2016",29.180
"SBB.TO",-0.03,370893,347225,167720000,1.05,1.06,1.03,"11/18/2016",1.30
"EMXX",-0.07,52422,87395,56517000,1.03,1.01,1.02,"11/18/2016",0.97
"RRX.TO",0.04,335756,578880,208604000,10.28,10.31,10.27,"11/18/2016",10.87
"GTS",0.79,58772,96718,22805000,21.98,22.08,22.31,"11/18/2016",21.28
"JGG",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"LBRDA",6.33,152567,183002,163029000,67.79,67.64,67.41,"11/18/2016",66.79
"CFL.V",-1.01,50800,36802,28630000,0.30,0.32,0.31,"11/18/2016",0.29
"NGVC",0.57,462015,117152,8944000,11.64,11.50,11.21,"11/18/2016",11.89
"BKJ",0.75,4104,5752,4522000,11.70,11.55,11.55,"11/18/2016",11.47
"GROW",-0.17,161200,41548,11817000,1.58,1.55,1.53,"11/18/2016",1.63
"RBCN",-2.9200,30472,56323,23723000,0.5230,0.5360,0.5299,"11/18/2016",0.6009
"CLW",2.99,83885,95855,16323000,62.85,63.05,63.25,"11/18/2016",59.47
"QXP.V",-0.140,67000,21208,34334000,0.085,0.065,0.085,"11/18/2016",0.071
"PLAB",0.81,301451,379805,66881000,9.90,9.90,10.00,"11/18/2016",10.14
"ERS",0.20,9909,14258,589000,5.14,5.14,5.10,"11/18/2016",5.11
"TNAV",-0.80,60045,64069,29535000,5.85,5.90,5.95,"11/18/2016",5.66
"VNOM",-0.27,14177,73689,14924000,15.54,15.56,15.57,"11/18/2016",15.60
"WPX",-6.77,5763032,8611240,305790000,12.67,12.84,12.65,"11/18/2016",12.27
"CHEF",0.02,164008,140566,19143000,12.65,12.65,12.80,"11/18/2016",12.02
"JTPY",-0.88,309,7728,5138000,2.46,2.57,2.45,"11/18/2016",2.68
"HTBK",0.65,1206808,132002,35680000,12.15,12.15,12.43,"11/18/2016",11.06
"GSH",1.30,5526,4783,88916000,26.87,26.76,26.70,"11/18/2016",26.99
"GNG.V",0.01,81250,119138,89777000,0.05,0.05,0.05,"11/18/2016",0.07
"PTCT",-4.89,1753997,2160290,25990000,12.64,12.74,12.59,"11/18/2016",9.37
"ARDM",-2.15,12225,25969,7088000,5.07,5.10,5.06,"11/18/2016",5.77
"TLLP",2.07,717410,409420,68040000,45.79,46.18,44.96,"11/18/2016",46.50
"XTM.V",0.089,500,10751,30237000,0.165,0.165,0.165,"11/16/2016",0.177
"GGG.V",-0.048,164230,125942,31693000,0.190,0.190,0.185,"11/18/2016",0.189
"BNK",0.98,0,69605,N/A,23.39,N/A,23.39,"7/21/2016",23.45
"BIOL",-0.25,38199,98131,30016000,1.71,1.71,1.75,"11/18/2016",1.50
"SAJA",-0.026,1150,2309,3199000,3.875,4.000,3.969,"11/18/2016",3.921
"CPLA",3.63,154287,91283,10316000,85.35,84.15,85.80,"11/18/2016",68.96
"UPLD",-1.02,28893,16651,7183000,8.90,8.80,9.07,"11/18/2016",8.49
"BDPT",-0.01,1744,1320,3940000,0.59,0.58,0.36,"11/18/2016",0.22
"PES",-2.18,354860,740935,62993000,4.40,4.40,4.40,"11/18/2016",4.11
"APP",-0.5580,0,127052,N/A,0.1123,N/A,0.1123,"10/2/2015",0.1100
"GLP",-0.33,92560,99600,26085000,16.75,16.75,16.80,"11/18/2016",16.00
"G.TO",-5.04,2624679,3004370,847663000,18.09,17.93,17.98,"11/18/2016",19.56
"JGW",-7.33,0,123825,N/A,0.45,N/A,0.45,"6/17/2016",0.69
"INPH",-0.705,0,184884,N/A,N/A,N/A,N/A,"10/9/2015",0.040
"COBK",0,0,8889,N/A,N/A,N/A,N/A,"3/13/2015",14
